game_id,rating
9633,1711.541
9634,1835.0763
9640,1756.3668
9644,1696.8295
9645,1662.5988
9647,1815.0795
9648,2038.2168
9654,2059.9744
9657,1795.025
9662,1902.7336
9672,2007.6583
9673,1949.8253
9674,1655.0802
9676,1895.0415
9677,2127.2986
9678,1644.3147
9679,1695.2621
9682,1866.9423
9684,1828.3113
9689,1933.0911
9695,1659.4838
9698,2090.771
9700,2053.563
9701,1917.1693
9713,2015.6033
9715,1633.1233
9720,1776.9541
9721,1883.5137
9728,2071.7917
9738,1991.3528
9743,1973.636
9745,2004.3722
9749,1817.6392
9756,1983.9036
9758,1911.1392
9761,1944.5717
9766,1865.0176
9767,2030.7224
9768,2097.5051
9769,1838.1864
9770,1969.1073
9776,2078.3784
9778,1885.4087
9782,2028.8217
9783,1621.2781
9785,1816.568
9787,1798.3993
9788,1755.8876
9791,2028.8604
9795,1682.7518
9796,1866.0388
9797,1665.7621
9810,1721.522
9816,1925.6726
9818,1893.6732
9820,1604.8931
9822,1813.7446
9827,1878.4534
9828,1870.9738
9829,2086.6775
9830,1946.3567
9831,2054.3186
9838,1988.2994
9841,1767.2673
9843,1677.942
9845,1657.7029
9846,2064.9346
9847,2000.357
9848,1836.2196
9850,1540.4862
9857,1970.4834
9861,2110.127
9866,1828.4316
9871,1592.336
9875,1946.3903
9876,2005.6721
9878,2081.3794
9879,1748.2545
9880,1892.4222
9881,1858.0096
9882,1970.8871
9889,2079.6204
9891,1894.2864
9893,2027.348
9895,1807.9507
9901,2057.8398
9902,1876.9789
9903,1749.7279
9904,1611.2224
9909,2004.4751
9910,2022.6722
9921,1875.297
9923,1847.5707
9924,2088.5413
9925,1987.1525
9929,2035.4833
9930,1804.2502
9933,1892.3376
9938,2110.1113
9941,1809.3135
9944,2244.5232
9946,1719.6917
9950,2180.926
9957,2045.4716
9966,1651.1368
9967,1925.766
9969,1724.92
9971,1838.9562
9972,1932.7434
9974,1673.0695
9975,1906.9619
9979,1887.9508
9982,2060.851
9983,1760.9706
9990,1873.0552
9992,1838.2487
9995,1699.6511
9997,1807.2924
10000,1843.2823
10001,2060.766
10002,1748.666
10010,1997.3903
10015,1979.7167
10016,1697.5225
10018,1892.7037
10019,1918.1658
10021,2068.1887
10027,1784.305
10028,1798.0507
10030,2021.6724
10033,1871.7885
10037,1965.2234
10038,1535.0955
10040,2181.1904
10049,1841.0403
10052,2062.3533
10058,1874.2584
10060,2057.226
10063,1760.4238
10064,1947.7257
10065,2038.2512
10069,1783.9423
10071,1862.8887
10072,1797.8975
10073,1704.4896
10074,2097.182
10078,1579.4058
10083,2006.4283
10084,2024.1187
10091,2003.3134
10092,1882.7806
10094,1669.1692
10098,1852.9369
10100,2108.5964
10102,1845.6223
10103,2093.739
10109,2054.2144
10110,1587.8329
10111,1654.5087
10113,2080.6033
10115,1885.1659
10118,1743.5251
10119,1932.4142
10120,1622.3503
10122,1762.3958
10125,1994.5016
10127,1743.3213
10135,1780.6147
10137,1864.7738
10138,1837.0162
10140,1578.8545
10144,1855.7554
10148,1878.0093
10153,2106.4312
10155,2031.5271
10156,1945.5105
10157,1757.8599
10159,1638.9839
10160,1892.6151
10163,1910.4725
10170,2013.1842
10175,1977.8605
10177,2055.9917
10180,2068.2417
10183,2122.386
10186,1840.5891
10188,1751.3921
10192,1613.31
10195,2092.9321
10198,1717.868
10204,1856.0164
10207,2083.3215
10212,1956.846
10214,1685.6747
10217,1933.612
10221,1902.4666
10223,1666.9338
10228,1741.7109
10230,1705.1393
10232,1834.6617
10234,2027.7208
10242,1506.3464
10243,1799.2925
10244,1926.0239
10246,1974.3698
10247,1964.622
10249,2027.0527
10253,1808.9712
10258,1976.2639
10259,2047.7535
10263,2081.7795
10267,1415.483
10269,2032.4858
10270,2052.4324
10271,2045.1613
10274,1962.1593
10283,1888.4502
10287,1964.7598
10290,1817.0381
10298,1852.8219
10302,1923.5636
10304,1859.6163
10305,2089.441
10309,1929.0479
10312,1920.6705
10313,1625.5645
10314,1818.5583
10316,2066.2568
10318,1966.3461
10319,2076.2815
10321,1778.1962
10322,1719.1935
10325,2064.1667
10326,1765.1523
10327,2040.0392
10332,1891.5492
10335,2000.8125
10336,1710.3157
10337,1795.2251
10338,1781.6713
10339,1724.0851
10340,1911.4176
10343,1942.1031
10347,1997.2668
10356,1824.7501
10361,2075.0522
10366,1997.8289
10367,1824.4557
10369,2005.2299
10376,1611.3193
10385,1823.0176
10386,2003.7102
10387,1817.1404
10388,1648.4854
10389,1623.9689
10390,1781.8438
10392,2068.7437
10393,1998.1196
10395,1878.8962
10397,2024.7041
10403,1835.1943
10404,1912.2769
10408,1982.6445
10414,1768.261
10415,1925.9893
10416,1489.4042
10421,1960.7988
10422,1544.4292
10426,1888.9243
10434,2003.1587
10435,1798.156
10440,2081.2678
10444,2109.1006
10446,1976.7666
10450,1978.2762
10451,1858.0764
10454,1823.2307
10460,2024.6139
10464,1939.944
10467,1873.8787
10471,1921.7916
10472,1906.6157
10477,2149.3867
10481,2027.484
10482,2134.4138
10484,1856.0477
10485,1683.4698
10488,2093.4062
10490,1997.5436
10492,1740.3583
10494,1269.1516
10497,2041.887
10498,1690.6633
10503,2101.7063
10504,1815.584
10508,1863.7916
10509,2058.5898
10510,1872.7094
10511,1820.7053
10516,1697.8901
10518,1683.9001
10520,1978.6603
10522,1544.4241
10523,1773.5372
10524,1627.0269
10538,2034.4116
10540,2068.4646
10541,1735.0825
10543,1833.3741
10548,1799.6564
10549,1852.4773
10553,1989.2098
10560,1718.1172
10566,2080.8762
10569,1710.4207
10574,1924.265
10575,2000.6234
10576,1763.37
10577,1908.1718
10580,1989.6537
10585,1858.0946
10587,1997.9546
10591,2076.8801
10594,1727.4811
10595,1883.9948
10596,1712.9274
10598,1729.1016
10602,1577.8484
10608,2013.5961
10609,2025.289
10613,1846.3618
10615,2026.0063
10616,1786.388
10618,1731.7131
10621,2055.0117
10625,2108.1384
10626,1804.5006
10630,1912.3793
10636,1965.0487
10639,1807.5239
10641,1864.2128
10644,2009.5143
10646,2152.6172
10650,2090.315
10655,2094.195
10656,2029.9089
10662,1894.4639
10666,1933.2988
10669,1859.4595
10673,1756.3857
10674,1789.4803
10675,2073.3484
10677,2064.4797
10680,1820.0719
10681,2021.0455
10685,1837.3086
10689,2029.6129
10695,2034.8182
10698,1618.7747
10703,1975.1234
10705,2069.721
10707,1616.0052
10714,2114.167
10716,2081.789
10717,2002.2616
10718,1990.453
10727,2130.8857
10734,1960.3716
10735,1794.5381
10736,1816.1349
10737,2008.877
10739,1763.2719
10740,1814.8206
10743,2004.5308
10745,2078.8423
10749,1995.8973
10756,2179.54
10762,1673.1469
10763,1897.451
10764,1796.391
10770,2102.5042
10772,1717.7029
10773,1827.9452
10774,1516.9867
10776,1799.4161
10779,1651.6678
10788,1750.6855
10796,2078.528
10797,1648.76
10800,1951.1968
10801,2088.514
10811,1761.5052
10817,2091.5242
10830,2031.6243
10834,2016.7609
10838,1660.4462
10839,1820.5432
10849,2063.4353
10850,1687.524
10851,1813.1772
10856,1941.5404
10862,2004.6432
10864,2112.4114
10871,1934.9723
10873,2039.5437
10875,2045.3304
10876,1821.8347
10879,1667.869
10880,2057.0574
10882,2034.8015
10887,1897.6903
10889,2058.9556
10893,1609.7859
10900,1923.5581
10902,1930.0598
10912,1819.2622
10913,1761.3337
10918,2037.3186
10922,1669.2849
10928,1863.0364
10930,1933.4349
10935,1739.1733
10936,1994.8444
10937,1821.7136
10940,1878.7239
10941,1915.176
10943,1853.7355
10950,1829.2103
10953,2073.7917
10955,1975.2412
10966,1772.7598
10976,1852.9858
10977,2016.3962
10979,1918.5754
10991,1853.6882
10994,1857.8197
10995,1825.3579
10996,2085.2068
10997,2049.4912
11005,2204.7302
11017,1712.8174
11024,1820.985
11026,1981.5275
11029,1709.6035
11041,1682.7372
11044,2079.8982
11045,1800.5463
11055,1860.4817
11058,2100.7993
11063,1816.9955
11065,2003.3615
11067,2103.973
11068,1694.7512
11069,2104.4546
11078,1798.4247
11082,1888.1782
11087,1937.1775
11090,1638.0258
11091,1721.7449
11097,2111.0068
11103,1851.5645
11108,1778.132
11112,1973.94
11123,1962.5552
11131,1990.2708
11135,1756.6583
11143,1927.8749
11147,2047.5471
11156,1899.2888
11159,1968.7299
11161,2065.38
11162,1962.3489
11164,1829.8853
11170,2019.631
11176,2002.599
11179,2007.2839
11184,1758.793
11186,1979.0924
11187,2070.676
11190,1879.0872
11193,1860.955
11196,1582.7142
11202,1749.9022
11209,1655.8014
11210,1936.0609
11213,2068.922
11214,2073.201
11216,2048.8938
11217,2052.108
11218,1878.2826
11221,2095.4375
11222,1564.5714
11223,1910.2327
11231,1798.7717
11233,2072.9302
11235,2052.2234
11236,2104.5889
11237,2046.1664
11238,1821.2069
11241,1559.5496
11249,1836.296
11251,1835.8013
11261,1570.4894
11263,1817.1627
11270,2008.3306
11273,1814.2677
11285,1724.3998
11286,1777.5793
11287,2082.8862
11294,1871.2429
11298,1987.4613
11299,2009.8036
11303,1786.8481
11309,2020.0583
11311,1680.0497
11312,2068.3352
11322,1680.6035
11323,2139.5386
11324,1750.5602
11339,1993.2456
11341,1868.9814
11342,1777.6669
11343,1819.522
11345,2050.9307
11352,1541.0192
11360,1837.6108
11362,2103.479
11366,1380.4196
11370,1738.7327
11372,2001.3104
11374,1781.339
11375,1847.6105
11382,1867.3767
11384,1744.6271
11385,1588.9501
11393,1876.127
11395,1616.0378
11397,2061.9229
11400,1802.4556
11401,1682.0797
11404,1632.5406
11407,1937.088
11408,2066.7766
11409,1984.5717
11412,1933.2458
11413,1855.9395
11414,1916.17
11415,1865.0
11417,1600.7372
11418,1790.4535
11421,1944.5535
11423,2044.6335
11426,1788.3252
11431,1716.7614
11434,2020.0801
11435,2032.1289
11440,2040.5118
11445,1972.1874
11447,1958.68
11448,2104.6453
11450,1665.8375
11454,1785.2367
11459,1827.9161
11468,1919.836
11471,1590.8079
11474,1820.3689
11481,1609.1996
11488,1740.1525
11493,1927.0679
11500,1836.7458
11501,1880.4834
11505,1813.5376
11511,1695.8232
11520,2015.7233
11534,1866.5309
11535,1910.6393
11537,1832.6091
11539,1852.9004
11540,1691.0214
11542,1657.7242
11547,1698.161
11548,2048.1667
11550,1775.2356
11552,2112.8943
11554,2057.302
11560,1701.3496
11566,1606.7672
11571,2015.5435
11574,1827.2015
11580,1866.8624
11581,1802.803
11583,1864.7848
11587,1776.4052
11592,1835.3458
11593,1863.4308
11601,1915.7462
11602,2080.8477
11606,1737.3079
11609,1623.5803
11611,2094.9648
11613,1836.7
11619,1793.3608
11620,1904.4473
11628,1839.4622
11629,2037.3467
11632,1819.18
11634,1997.1366
11641,1982.6925
11643,1913.6409
11646,2051.8074
11649,1915.2903
11651,1737.1726
11653,2083.0398
11655,1756.3567
11661,1584.7073
11663,1580.9927
11670,2091.7217
11671,1859.5242
11672,1795.8849
11679,1594.544
11682,1871.5371
11688,2056.485
11690,1817.1788
11692,1811.0524
11693,2049.5408
11697,2040.998
11703,1607.0188
11706,2074.8914
11707,2094.9666
11718,1940.3259
11721,2077.3767
11723,1792.9694
11727,2075.3958
11730,1886.3625
11735,1787.7545
11739,1835.1273
11741,2002.4615
11752,1844.5508
11753,1666.9095
11754,1519.2773
11757,1544.5735
11758,1791.0148
11764,2188.423
11765,1800.8011
11766,1906.6637
11768,1649.8326
11769,1786.4366
11774,2004.5388
11775,2226.0686
11777,1944.6321
11785,2013.2938
11789,1897.8499
11791,1872.7725
11795,1949.1782
11796,1936.3151
11800,1665.016
11803,1851.6921
11806,1818.4288
11809,1855.4609
11811,1969.0339
11818,1959.885
11823,1631.2255
11825,1699.7302
11829,2093.2078
11832,2139.5413
11833,1766.6482
11840,1646.385
11841,1762.1555
11842,1576.5664
11843,2115.722
11844,2030.1509
11855,1893.7334
11856,1626.9298
11862,1620.4352
11863,1805.7386
11864,2088.3442
11867,1900.6638
11868,1872.0865
11870,1637.3901
11882,2016.8096
11885,1725.9922
11886,1853.1619
11888,2085.85
11895,1889.7603
11897,1654.448
11899,2034.9198
11906,1837.7096
11907,1848.6649
11912,1696.7991
11916,1871.5225
11918,1688.1199
11919,1837.1857
11924,1702.2294
11925,2061.644
11932,1960.9061
11936,1881.7708
11941,1415.1431
11943,1908.5732
11948,1643.8517
11950,1709.7278
11951,1853.2639
11953,1855.8413
11956,1776.8407
11957,1974.0751
11958,1807.272
11959,1992.1259
11972,1895.4738
11978,2005.8348
11979,1922.0475
11981,1730.1514
11982,1786.0975
11985,1797.229
11990,1904.4462
11992,1866.2786
11998,1783.3038
12002,1831.9935
12008,2085.7893
12009,2085.7197
12010,2141.4207
12014,2091.1064
12022,1876.5432
12030,1884.3945
12031,1767.5599
12032,2088.3655
12035,1830.5498
12046,1881.3954
12049,1865.1317
12051,2082.1501
12052,1741.6008
12058,1839.4744
12065,1645.476
12066,2067.271
12068,1804.7408
12069,1867.4016
12072,2028.5688
12082,1990.5703
12083,1725.9391
12086,1790.5624
12090,1607.6473
12097,2083.369
12102,1875.4926
12106,1472.4769
12109,1712.019
12110,2045.3809
12116,1948.6511
12125,2108.5386
12131,1785.328
12133,2071.6638
12135,1570.6981
12146,1738.5818
12147,2217.68
12148,1763.2759
12149,1844.1012
12151,1580.4554
12153,1804.4915
12154,1680.4111
12155,1920.1226
12156,2081.9077
12158,1584.4592
12160,1786.9534
12162,1855.4647
12167,1843.0808
12169,2061.5312
12172,1715.8911
12173,1906.9944
12178,1986.1224
12182,1634.5728
12183,2058.0403
12184,1704.1132
12187,2070.5703
12193,1903.7578
12199,1855.0905
12202,1941.5249
12203,2016.253
12209,2084.1326
12210,1927.599
12211,1878.198
12213,1632.6652
12215,1763.983
12216,1922.0287
12227,1701.6166
12232,2045.8451
12235,1779.1268
12237,2054.4314
12240,2039.1465
12243,1854.1992
12245,1825.869
12246,2060.3276
12248,1746.9619
12250,1684.3718
12251,1817.7385
12264,2032.165
12267,1882.6444
12271,1953.2504
12272,1778.8861
12284,1877.4514
12287,2157.0679
12288,1845.1272
12291,2059.9648
12294,1729.329
12298,1890.1921
12299,2066.632
12307,1862.8473
12311,1874.029
12314,2035.6868
12316,1965.8988
12317,1627.6168
12322,1822.0414
12323,1627.3851
12326,1817.9042
12329,1781.208
12330,1989.0917
12338,2026.6609
12344,2033.2305
12346,2215.9102
12349,1933.3184
12351,1780.5852
12352,1662.531
12353,2076.7485
12356,1945.9194
12360,2016.6866
12361,2009.4379
12368,1971.1709
12373,1994.4613
12374,1410.1483
12375,2061.2693
12382,2037.1852
12383,1932.182
12385,1708.511
12388,1777.0388
12396,2064.6013
12398,1766.9587
12399,2069.1167
12400,2082.0044
12401,1742.2625
12403,1839.008
12406,1811.9845
12409,2080.9077
12414,1992.6862
12416,1925.1439
12417,1843.8846
12418,1971.0103
12420,2055.9985
12424,1852.7905
12428,1711.5715
12430,1910.0927
12431,1717.1964
12437,1767.7208
12439,2197.6401
12445,2010.554
12448,1990.8123
12450,1616.8978
12451,1796.6724
12465,1610.3933
12472,1789.2872
12475,1812.3981
12476,1938.4011
12483,1637.5067
12487,1778.8611
12488,1720.3043
12491,2084.8044
12501,2083.808
12502,1950.0604
12506,1850.0546
12509,1627.5487
12511,2058.4565
12512,1717.5807
12513,2197.417
12514,2000.526
12516,1959.7068
12518,2085.076
12519,2037.4739
12521,1786.9626
12522,1776.2325
12523,1607.2278
12525,1777.4951
12528,2017.0323
12529,1684.4159
12534,1980.6362
12536,1730.6984
12538,1840.0598
12545,1738.1229
12546,1953.7992
12551,2034.9265
12553,1580.8551
12555,1943.6228
12556,1741.6746
12563,1949.14
12566,1776.1593
12568,1643.9003
12574,1778.5366
12576,1829.1519
12579,1558.647
12582,1812.1484
12583,1952.5464
12584,1549.4431
12588,1637.797
12590,1672.2465
12591,1868.0652
12594,2089.169
12597,1626.5442
12598,1879.5626
12602,1668.6736
12603,1756.4099
12605,1902.7881
12606,1997.1758
12610,1704.8925
12621,1797.7474
12625,1984.1974
12627,2055.0364
12630,2043.9346
12633,2109.0537
12637,1867.9121
12641,1509.3137
12642,2076.3442
12643,2094.5374
12644,2037.0656
12645,2026.471
12646,1751.9594
12647,1591.7767
12648,1584.6006
12653,1780.1719
12661,1774.4696
12665,1994.7393
12667,2086.6367
12668,2011.1909
12669,1557.7439
12673,2091.2874
12675,1585.0098
12676,1768.5769
12679,1622.0298
12680,2094.779
12687,1568.688
12690,2027.9586
12697,1848.457
12701,2120.1008
12705,2056.6846
12706,1976.849
12708,1971.5226
12709,2106.7249
12711,1767.1576
12718,2048.2202
12719,1768.1282
12723,2088.394
12728,2078.1055
12729,2032.0664
12731,2185.224
12732,2077.9233
12737,1704.7036
12738,1937.6649
12739,2045.84
12741,1783.2422
12744,1882.4612
12747,2053.4612
12748,2059.443
12750,1750.2789
12751,1964.4845
12754,1688.3176
12762,1696.8689
12770,1705.1814
12775,1890.407
12777,2078.5789
12780,1962.3531
12784,1582.1003
12785,1643.715
12793,1736.6072
12801,1827.1006
12802,1553.3446
12808,1877.7289
12811,1837.7928
12814,2058.521
12815,1610.5571
12819,1882.4985
12822,1904.0798
12823,1897.817
12825,1852.4474
12830,1579.7998
12831,1739.087
12834,1889.7273
12839,1888.8668
12841,1985.0563
12843,1620.5654
12851,1756.8341
12852,1993.935
12859,1556.0969
12861,1784.7312
12871,1990.4738
12872,1791.6923
12883,1991.82
12888,2074.86
12891,1642.6804
12897,1673.1854
12898,1629.8787
12900,2061.218
12901,1931.2584
12909,2058.7903
12910,1714.3293
12913,1947.1637
12915,1715.915
12917,1669.7618
12921,2077.2634
12923,2013.5989
12931,2132.8125
12936,1958.3345
12937,1877.4349
12938,2060.912
12939,1871.5986
12942,1691.9822
12965,1799.7784
12966,1996.2816
12967,1755.0767
12972,2011.4015
12974,1663.107
12975,1694.8225
12980,1958.8728
12981,1995.3011
12986,1932.0483
12989,2113.4448
12990,1930.1504
12993,2009.867
12994,1828.4926
12996,2097.3904
13002,2048.2957
13005,1683.6917
13007,1804.8148
13010,1712.2043
13012,1760.8248
13013,1662.7072
13015,1579.9019
13016,1822.9369
13019,1774.004
13022,1750.4756
13026,1795.7086
13027,1788.3302
13029,1904.2831
13031,1731.3528
13032,1920.2045
13035,1904.5347
13036,2002.8875
13037,1976.0945
13045,1960.0767
13046,1737.8292
13053,1711.9619
13060,1806.8821
13069,1895.635
13071,1927.8093
13074,2023.3307
13078,1675.0547
13082,1669.2451
13083,2093.8167
13086,1928.8258
13093,2121.0623
13094,1719.8153
13097,2048.7773
13100,1549.2896
13101,1811.2596
13102,2014.2809
13104,1820.7595
13106,2061.2314
13109,2058.075
13115,1929.2574
13118,1959.3832
13120,1794.2542
13127,2107.2388
13128,2069.207
13130,2008.5333
13131,2007.4268
13133,1766.9875
13137,1972.8326
13139,1896.6613
13142,1704.8885
13148,1816.1537
13150,2091.117
13152,1645.0873
13156,2121.8752
13157,2098.7607
13158,1871.6833
13160,1997.8462
13164,1990.4166
13167,2087.5732
13168,1980.7689
13170,1822.8948
13171,2044.4366
13174,2105.9985
13177,1817.3104
13178,1892.039
13190,2056.455
13196,1686.0292
13198,1661.093
13199,1797.4268
13202,2097.8584
13203,2193.7615
13204,1874.2008
13208,1895.3381
13217,1793.705
13219,2102.8425
13220,1877.7552
13221,1922.7659
13226,1683.5632
13227,1927.196
13228,1744.2084
13229,2024.3809
13233,2007.9418
13240,1476.2141
13248,1846.4357
13249,1757.4967
13251,1798.0222
13252,1975.3843
13255,1891.0502
13256,1914.9459
13262,1994.1985
13265,1844.2201
13266,1917.6335
13268,1990.2487
13270,1776.0791
13271,1980.172
13272,2016.3507
13275,1944.2899
13276,1709.7571
13278,1767.3983
13282,1620.9752
13287,2017.4768
13288,2139.2383
13289,1844.5576
13291,1896.4983
13292,2074.6047
13301,1889.349
13304,1882.202
13305,1875.1925
13306,1878.7366
13310,1348.6604
13311,1826.822
13314,1856.0005
13316,1769.4902
13317,1774.8981
13318,2040.8354
13324,1679.7546
13325,2000.2498
13326,1455.2146
13328,1685.0442
13333,1858.6227
13336,1843.6898
13338,1750.7622
13341,2015.0552
13350,1770.7141
13356,1648.1481
13365,1704.2875
13374,1807.0087
13378,1650.8927
13379,1773.0852
13382,2078.193
13385,1623.8433
13389,1869.0544
13390,1864.9572
13391,2193.7778
13392,1988.6469
13397,1864.2836
13398,1909.5161
13399,1901.1646
13401,1700.1721
13404,2019.1504
13407,1780.6812
13411,1616.345
13412,2116.3267
13413,1693.0635
13416,2138.2996
13420,1877.3644
13421,1825.7704
13424,2102.5964
13425,1772.394
13427,1946.2178
13428,1918.9458
13429,1979.0842
13436,1851.5736
13445,1692.68
13446,1899.644
13460,1853.8121
13461,1708.0684
13464,1754.6063
13465,2056.1167
13467,1787.1946
13469,1932.0758
13470,2050.2
13472,1873.6398
13478,2082.9775
13480,1699.8624
13481,1558.5104
13488,1761.2449
13497,1848.5709
13502,2114.2148
13504,2073.5205
13509,2078.0825
13512,2079.2363
13513,1980.1102
13515,1856.5048
13519,1805.672
13520,1747.1959
13529,1862.9846
13541,2055.6838
13551,1780.6731
13560,1815.9144
13563,2120.5425
13564,2093.7673
13567,1769.2357
13571,1826.9377
13572,1826.2418
13573,1519.2242
13577,1505.818
13578,1667.2053
13583,1888.2527
13584,1900.768
13585,1956.2003
13593,1881.2925
13595,1894.1466
13598,1870.8976
13599,1718.6677
13602,2050.7437
13603,1868.6812
13607,1662.0665
13608,1977.0344
13615,2128.012
13627,1853.1263
13629,1984.7322
13632,1674.101
13633,1656.6903
13635,1935.2463
13637,2099.249
13638,1649.8696
13639,1782.3053
13643,1759.8706
13651,1715.6635
13655,2061.9521
13658,1530.3583
13659,1868.0881
13662,1904.7451
13663,1998.3892
13673,1625.9967
13674,1831.5732
13676,2047.2847
13677,1918.9207
13682,2059.0608
13683,1904.4507
13685,2104.7537
13692,2099.343
13699,2103.6655
13700,1694.0109
13702,2079.106
13713,1838.1943
13714,1981.4862
13715,1775.062
13717,2043.4182
13718,1802.0355
13719,1845.8306
13724,1793.0701
13726,1839.2372
13728,1687.6172
13729,1942.6249
13730,2063.119
13731,2017.347
13736,1941.0311
13737,2054.2368
13738,1988.13
13741,2037.3678
13743,1880.9647
13745,1687.5461
13746,2127.4587
13748,2058.135
13750,1759.9205
13753,1650.2357
13755,1971.7806
13756,2033.3269
13760,1600.3297
13761,2015.5435
13763,2041.1451
13767,1937.1337
13773,2012.021
13783,2026.4062
13784,2066.8342
13785,1653.0371
13786,1865.2175
13790,1606.4934
13796,2007.7848
13799,1813.4408
13800,2062.3257
13803,1922.4603
13811,1836.6593
13812,1900.2982
13816,1830.8489
13820,1455.2369
13822,1788.5454
13823,1960.999
13825,1983.5986
13830,1819.6097
13833,2017.5607
13834,1964.7318
13835,1834.0697
13837,2025.61
13838,1845.4185
13844,1986.4341
13846,2024.2706
13848,1819.9553
13849,1649.5387
13850,1998.2657
13851,1654.6642
13852,2054.8533
13855,1789.2106
13857,1826.6512
13859,1838.4218
13863,2101.1555
13866,2100.9907
13867,2007.8835
13873,1944.38
13875,1958.3845
13877,1900.4695
13883,2080.4436
13885,2092.5806
13887,1772.3655
13895,1704.0968
13902,1871.0924
13903,1991.473
13906,1682.1921
13910,1596.5847
13911,2107.3608
13914,1939.0092
13915,1742.0967
13916,2021.9712
13920,2001.3148
13924,1790.4117
13925,1809.9626
13927,2035.3473
13931,2083.7195
13934,2082.483
13937,1648.626
13938,1729.4957
13941,1812.5133
13943,1841.92
13950,1879.7611
13951,1666.3767
13952,2002.267
13954,1982.7303
13955,2036.4231
13960,1943.7427
13961,1707.8191
13973,1858.1436
13974,1872.6498
13975,1574.8517
13976,2076.916
13979,1687.1954
13980,2043.9799
13983,2099.473
13987,2116.5422
13988,2062.0432
13993,1607.3656
13995,1797.2335
13996,1588.1982
13999,1955.8435
14001,1984.0587
14008,2058.711
14012,1661.0585
14016,2020.2485
14018,1780.5708
14026,2099.6445
14034,1894.0092
14037,1659.9866
14043,1978.2407
14045,1984.4976
14051,2015.6461
14053,1980.1068
14054,2159.8071
14058,1825.3296
14059,1824.1758
14065,1644.2125
14067,1709.273
14076,1756.3567
14078,1989.4564
14082,1968.4218
14084,1734.8419
14085,1680.9169
14088,1948.8712
14089,1889.6868
14092,1652.4836
14094,2022.5061
14101,1688.4846
14102,1957.9164
14104,1906.8857
14107,1711.7739
14108,2029.3805
14109,1847.0966
14112,2087.3901
14116,1687.8859
14121,1565.6332
14128,1671.7113
14145,2016.1133
14151,1698.2661
14158,1879.7302
14159,1983.7903
14161,1897.8668
14166,2060.54
14168,1835.714
14170,1573.6973
14171,1984.3756
14172,2081.0186
14174,1869.3007
14176,1661.6302
14179,1377.4358
14180,1690.6553
14183,1591.759
14186,1820.0883
14190,1662.352
14194,2093.8596
14197,1600.95
14199,1920.3656
14204,1707.5469
14210,1783.0483
14215,1848.3248
14224,2084.277
14225,1746.1207
14226,1800.292
14227,2093.1865
14235,1774.004
14238,1878.0991
14241,1687.9932
14243,1734.5797
14244,1814.1268
14245,1871.5986
14252,2040.5408
14263,1733.0651
14272,1962.8308
14274,1942.6982
14275,1756.8773
14278,1780.3506
14282,1780.3751
14283,2079.4856
14292,1805.559
14293,1841.9199
14294,1690.7906
14295,1922.2997
14298,1778.2539
14299,1653.7354
14300,1889.7283
14303,1894.9321
14305,1786.7963
14306,2051.7375
14309,1586.2051
14311,2029.8624
14313,1707.674
14314,1625.0826
14315,1779.6881
14320,1781.6351
14324,1881.3638
14337,1995.6414
14342,2061.9539
14343,1787.177
14345,1714.6726
14346,2041.0175
14349,2057.9207
14350,1796.0293
14353,2061.509
14356,1807.1827
14357,1652.486
14359,2071.011
14362,1773.7681
14364,1896.0364
14365,1796.7244
14366,1975.0459
14370,1759.2386
14375,2037.9521
14377,1750.6324
14380,1777.5188
14381,1904.655
14385,1798.9387
14390,1683.672
14395,2064.586
14396,1706.2178
14404,2051.2126
14408,2086.4863
14415,1657.6547
14426,2136.7676
14430,1796.9884
14431,2001.2136
14434,2054.9734
14435,1778.7622
14439,1901.7236
14440,1760.946
14441,1737.0719
14442,2111.4265
14443,1929.9022
14444,1920.4418
14451,1870.3689
14454,1915.005
14457,2049.003
14462,1613.0111
14463,1684.7522
14465,2126.2258
14466,1697.6062
14468,1666.5083
14469,1868.2584
14476,1769.5988
14479,2051.8696
14482,2049.3806
14484,1979.8549
14485,1843.6991
14488,2110.3457
14491,2027.2301
14496,1942.2759
14497,1969.9515
14500,2082.1277
14506,2019.1837
14514,1902.0098
14516,1952.3903
14517,1762.0542
14519,1589.4384
14521,1863.5516
14529,1784.3658
14531,1715.918
14532,1874.6154
14533,2026.1656
14535,2165.7454
14537,2004.6014
14541,1962.0703
14545,1772.9803
14548,2092.9724
14549,1816.7982
14551,2017.969
14555,2188.0576
14557,1893.3376
14561,1827.9122
14567,1970.9352
14568,2026.5096
14570,2162.9685
14572,1693.0217
14580,2095.008
14587,1557.5592
14590,1805.063
14591,1856.6729
14593,1822.1423
14594,2061.9304
14597,2024.6161
14600,1576.1876
14610,1692.9159
14612,1958.3354
14615,1771.5386
14617,1934.5052
14620,2000.8405
14632,1817.3466
14633,1854.6963
14638,1637.8842
14640,1775.5342
14645,1815.8241
14649,1956.5979
14657,2141.062
14670,2101.012
14671,1716.6392
14673,1854.2538
14675,1906.0667
14680,2109.3665
14683,1672.8645
14686,2100.3838
14687,2133.2263
14692,1732.1483
14693,1645.0316
14696,2088.0068
14705,1831.9047
14706,1804.7717
14708,1722.3058
14717,1865.4987
14722,2004.0398
14725,1800.7245
14726,2129.4946
14731,1995.9261
14737,1623.7676
14741,1883.809
14750,2095.4104
14751,1822.9078
14752,2069.6553
14753,2094.586
14756,1804.6913
14758,1803.6052
14759,2099.0046
